Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2001-11-08,87.0,34559.35,0.0,195.84,0.0,7.2,-3.34,479.84
2001-11-09,84.0,34214.4,4.36,141.38,0.0,6.49,-3.53,478.5
2001-11-10,86.0,34214.4,0.0,148.27,0.0,3.3,-3.85,459.64
2001-11-11,87.0,33901.92,2.34,115.04,0.0,2.79,-3.1,487.65
2001-11-12,80.0,33868.81,0.0,152.58,0.0,0.47,-6.62,378.44
2001-11-13,72.0,33818.36,0.0,150.02,0.0,-0.99,-8.21,328.85
2001-11-14,68.0,33523.23,0.0,191.85,0.0,1.37,-8.45,327.43
2001-11-15,69.0,33523.23,0.0,165.52,0.0,4.66,-3.58,476.12
2001-11-16,71.0,33272.91,1.39,183.03,0.0,12.1,1.64,686.2
2001-11-17,73.0,33177.61,0.32,245.25,0.0,13.11,-6.55,377.6
2001-11-18,80.0,33168.4,0.0,159.84,0.0,1.15,-6.77,373.78
2001-11-19,73.0,32837.07,0.0,205.78,0.0,10.39,-2.71,503.98
2001-11-20,73.0,32832.0,1.63,209.3,0.0,14.33,-1.2,563.91
2001-11-21,72.0,32781.54,2.23,202.84,0.0,6.72,-6.02,392.89
2001-11-22,71.0,32491.47,0.0,137.13,0.0,0.11,-6.42,383.92
2001-11-23,67.0,32486.39,0.0,104.27,0.0,1.32,-3.48,473.02
2001-11-24,67.0,32477.18,0.0,162.67,0.0,4.68,-3.69,466.36
2001-11-25,70.0,32173.93,0.32,163.36,0.0,8.02,-1.03,570.78
2001-11-26,84.0,32140.81,8.79,63.78,0.0,11.75,7.45,1036.0
2001-11-27,147.0,32140.17,0.01,142.71,0.0,11.8,4.07,817.54
2001-11-28,144.0,31952.65,1.95,139.04,0.0,7.19,-0.09,604.98
2001-11-29,136.0,31795.19,0.0,131.21,0.0,1.42,-5.16,416.02
2001-11-30,165.0,31795.19,16.58,88.71,0.0,0.08,-5.39,413.37
2001-12-01,319.0,31785.99,4.2,76.71,0.0,4.29,-0.44,591.39
2001-12-02,476.0,31607.04,0.0,163.92,0.0,10.22,1.43,672.9
2001-12-03,366.0,31454.68,0.0,128.64,0.0,5.55,-0.92,568.08
2001-12-04,285.0,31449.61,0.0,166.05,0.0,7.66,-1.12,563.34
2001-12-05,237.0,31449.61,0.69,140.05,0.0,6.51,-0.52,592.89
2001-12-06,210.0,31440.4,0.01,133.96,0.0,9.5,2.53,737.66
2001-12-07,187.0,31261.45,0.0,184.26,0.0,14.89,1.97,711.74
2001-12-08,166.0,31137.12,0.0,181.92,0.0,5.96,-5.82,398.39
2001-12-09,147.0,31104.01,0.89,125.0,0.0,-0.12,-6.09,384.52
2001-12-10,121.0,31104.01,0.0,171.81,0.0,-0.25,-9.75,289.64
2001-12-11,110.0,31104.01,0.0,198.59,0.0,3.43,-9.68,293.77
2001-12-12,109.0,31103.37,0.0,193.22,0.0,5.33,-7.28,358.6
2001-12-13,107.0,31094.8,1.05,165.72,0.0,1.41,-7.63,348.08
2001-12-14,107.0,31053.55,2.76,110.72,0.0,6.52,-1.13,559.25
2001-12-15,111.0,30986.76,8.12,116.01,0.0,6.49,-3.03,484.17
2001-12-16,91.0,30915.86,0.0,158.7,0.0,-1.0,-10.59,273.43
2001-12-17,79.0,30853.71,0.0,165.03,0.0,-3.86,-13.71,214.33
2001-12-18,109.0,30791.53,7.62,127.66,0.0,-2.42,-11.75,253.04
2001-12-19,117.0,30791.53,3.28,65.94,0.0,-1.83,-5.32,415.11
2001-12-20,116.0,30791.53,0.0,124.67,0.0,-0.08,-5.77,398.02
2001-12-21,112.0,30791.53,5.61,65.94,0.0,0.01,-3.69,463.53
2001-12-22,109.0,30791.53,0.0,164.09,0.0,-2.67,-10.39,275.05
2001-12-23,105.0,30791.53,0.0,186.42,0.0,-4.79,-14.96,197.73
2001-12-24,103.0,30853.71,1.03,210.17,0.0,0.76,-14.65,200.43
2001-12-25,170.0,30853.71,11.51,117.56,0.0,2.12,-5.45,412.39
2001-12-26,231.0,30915.86,0.0,189.56,0.0,0.03,-10.46,277.34
2001-12-27,209.0,30986.76,2.11,174.55,0.0,-0.93,-10.31,280.0
2001-12-28,173.0,31053.55,0.0,180.5,0.0,-3.46,-13.33,213.85
2001-12-29,155.0,31094.8,0.0,181.69,0.0,-2.94,-12.7,236.12
2001-12-30,139.0,31104.01,0.0,158.63,0.0,-2.74,-10.58,274.44
2001-12-31,123.0,31104.01,3.31,109.77,0.0,-4.66,-10.1,279.98
2002-01-01,112.0,31104.01,0.0,182.06,0.0,-3.15,-13.02,225.68
2002-01-02,106.0,31109.09,0.0,149.15,0.0,-7.93,-15.17,192.03
2002-01-03,102.0,31199.31,0.0,156.66,0.0,-2.67,-10.53,271.5
2002-01-04,99.0,31332.34,0.0,208.65,0.0,-2.1,-14.61,199.63
2002-01-05,98.0,31448.96,0.0,190.45,0.0,-5.86,-15.94,176.62
2002-01-06,97.0,31449.61,0.24,125.09,0.0,-1.82,-7.75,340.85
2002-01-07,106.0,31449.61,11.14,76.49,0.0,0.24,-4.4,440.37
2002-01-08,104.0,31544.91,0.0,214.86,0.0,-1.55,-14.32,203.77
2002-01-09,103.0,31744.75,0.0,200.9,0.0,-4.21,-14.89,196.49
2002-01-10,107.0,31795.19,2.64,114.81,0.0,-0.68,-6.34,385.04
2002-01-11,107.0,31795.19,0.0,99.98,0.0,2.88,-1.67,541.24
2002-01-12,107.0,31828.31,0.48,177.17,0.0,2.25,-7.05,365.16
2002-01-13,115.0,32090.35,0.0,130.33,0.0,-1.55,-7.3,358.34
2002-01-14,113.0,32140.81,16.02,151.63,0.0,0.18,-9.87,290.0
2002-01-15,112.0,32140.81,0.0,106.46,0.0,-7.09,-11.33,258.78
2002-01-16,112.0,32298.24,7.6,105.09,0.0,-4.35,-10.1,282.69
2002-01-17,109.0,32486.39,0.0,195.28,0.0,-5.05,-14.0,202.65
2002-01-18,105.0,32486.39,1.7,202.89,0.0,-3.42,-13.08,226.94
2002-01-19,102.0,32643.84,0.03,262.97,0.0,-2.59,-18.92,140.48
2002-01-20,99.0,32832.0,0.0,249.27,0.0,-5.35,-18.31,145.28
2002-01-21,98.0,32832.0,0.0,244.01,0.0,-2.49,-14.46,204.71
2002-01-22,97.0,32989.45,2.32,122.38,0.0,-1.72,-6.96,362.4
2002-01-23,96.0,33177.61,0.0,252.63,0.0,-0.4,-13.19,223.18
2002-01-24,118.0,33177.61,0.0,272.31,0.0,5.81,-10.59,277.27
2002-01-25,141.0,33472.77,12.18,162.33,0.0,2.73,-6.31,384.49
2002-01-26,172.0,33523.23,2.75,200.23,0.0,-1.16,-10.33,274.2
2002-01-27,166.0,33556.32,0.0,229.92,0.0,2.71,-6.8,362.14
2002-01-28,158.0,33868.81,0.0,184.72,0.0,-1.53,-8.35,327.45
2002-01-29,153.0,33868.81,0.0,238.51,0.0,2.18,-7.97,337.87
2002-01-30,149.0,34163.93,5.26,192.37,0.0,2.33,-8.39,321.68
2002-01-31,144.0,34214.4,0.05,236.16,0.0,-5.24,-14.18,206.6
2002-02-01,148.0,34309.69,9.84,128.16,0.0,-8.95,-14.58,201.83
2002-02-02,143.0,34559.99,15.48,217.27,0.0,-1.87,-14.37,204.35
2002-02-03,143.0,34565.07,0.0,296.94,0.0,-10.21,-22.49,104.16
2002-02-04,142.0,34905.6,0.0,308.73,0.0,-7.68,-20.9,121.48
2002-02-05,136.0,34905.6,0.0,311.08,0.0,-1.82,-15.81,179.39
2002-02-06,131.0,35250.53,0.0,224.42,0.0,-9.19,-16.97,159.81
2002-02-07,125.0,35251.18,0.0,266.11,0.0,-7.94,-17.33,163.83
2002-02-08,121.0,35587.64,0.67,229.36,0.0,-2.93,-10.74,278.08
2002-02-09,118.0,35596.84,0.0,332.0,0.0,-1.21,-15.83,173.99
2002-02-10,116.0,35891.94,0.0,332.85,0.0,-4.26,-19.31,121.84
2002-02-11,161.0,35942.39,18.78,263.87,0.0,0.56,-16.31,165.6
2002-02-12,239.0,36170.77,0.0,362.72,0.0,-5.26,-23.28,97.96
2002-02-13,323.0,36288.03,4.88,279.02,0.0,-2.77,-19.6,134.02
2002-02-14,301.0,36516.33,0.0,355.44,0.0,-7.66,-23.8,91.56
2002-02-15,257.0,36633.59,0.0,367.07,0.0,-4.25,-21.81,106.57
2002-02-16,213.0,36861.95,0.0,305.97,0.0,3.27,-8.65,320.82
2002-02-17,180.0,36979.21,0.0,340.14,0.0,7.16,-7.4,347.32
2002-02-18,160.0,37274.36,0.0,351.0,0.0,2.92,-11.92,248.64
2002-02-19,147.0,37324.82,0.0,342.06,0.0,-0.78,-14.93,197.95
2002-02-20,138.0,37661.16,0.0,372.15,0.0,5.03,-11.67,253.18
2002-02-21,214.0,37670.37,8.05,197.82,0.0,2.28,-6.93,369.7
2002-02-22,323.0,38015.39,2.57,150.72,0.0,5.23,-0.48,595.46
2002-02-23,427.0,38016.04,0.0,287.78,0.0,4.07,-5.64,400.45
2002-02-24,410.0,38361.58,0.0,358.71,0.0,-1.12,-14.44,203.6
2002-02-25,327.0,38361.58,0.0,351.68,0.0,1.6,-11.27,261.89
2002-02-26,264.0,38707.21,0.0,224.3,0.0,2.57,-4.42,445.28
2002-02-27,292.0,38707.21,7.85,207.57,0.0,7.21,-1.91,535.21
2002-02-28,596.0,39052.75,17.54,249.24,0.0,2.09,-8.94,306.56
2002-03-01,552.0,39052.75,0.0,280.13,0.0,-5.44,-13.94,210.23
2002-03-02,464.0,39398.43,0.0,390.3,0.0,0.33,-13.46,222.02
2002-03-03,433.0,39431.55,7.06,275.35,0.0,2.9,-9.56,300.49
2002-03-04,807.0,39744.03,6.07,298.12,0.0,8.5,-5.94,393.84
2002-03-05,736.0,40039.16,0.0,326.67,0.0,-4.24,-14.23,206.08
2002-03-06,539.0,40089.61,0.0,365.91,0.0,-5.49,-17.01,166.5
2002-03-07,428.0,40435.2,0.49,338.93,0.0,-0.93,-11.41,259.52
2002-03-08,345.0,40435.2,0.0,291.69,0.0,0.12,-8.19,336.25
2002-03-09,272.0,40780.8,0.0,206.28,0.0,-0.62,-6.15,391.99
2002-03-10,978.0,40780.8,14.63,306.02,0.0,11.89,-1.77,538.41
2002-03-11,1820.0,41126.41,0.0,415.11,0.0,1.7,-11.47,255.3
2002-03-12,1090.0,41126.41,0.0,351.99,0.0,-2.94,-12.79,232.21
2002-03-13,762.0,41472.0,0.0,402.03,0.0,2.45,-9.33,304.1
2002-03-14,690.0,41808.4,0.0,401.73,0.0,5.76,-5.85,400.31
2002-03-15,657.0,41817.61,0.0,410.5,0.0,5.94,-5.81,398.15
2002-03-16,534.0,42163.18,2.88,217.12,0.0,-0.37,-6.24,380.93
2002-03-17,462.0,42163.18,0.0,442.58,0.0,0.08,-12.03,247.79
2002-03-18,406.0,42508.8,0.0,474.34,0.0,1.94,-12.03,246.32
2002-03-19,364.0,42508.8,0.0,399.87,0.0,-0.02,-10.01,291.41
2002-03-20,340.0,42854.38,0.0,418.16,0.0,2.43,-8.15,329.32
2002-03-21,343.0,42854.38,12.06,205.49,0.0,0.09,-5.88,402.1
2002-03-22,355.0,43199.99,3.65,418.79,0.0,2.83,-15.69,181.39
2002-03-23,293.0,43545.62,0.0,362.78,0.0,-9.22,-17.1,164.56
2002-03-24,266.0,43545.62,1.82,402.27,0.0,-1.6,-11.13,265.26
2002-03-25,249.0,43891.22,0.0,505.95,0.0,-2.89,-16.19,176.72
2002-03-26,244.0,43891.22,0.0,511.95,0.0,-1.3,-14.8,198.59
2002-03-27,260.0,44236.77,26.43,316.41,0.0,1.19,-8.19,332.63
2002-03-28,300.0,44236.77,0.0,365.23,0.0,5.14,-2.68,503.45
2002-03-29,307.0,44582.39,0.0,437.42,0.0,3.59,-6.2,389.03
2002-03-30,537.0,44591.59,3.67,400.19,0.0,9.1,-4.57,442.82
2002-03-31,1240.0,44928.0,3.55,456.4,0.0,11.48,-3.96,460.62
2002-04-01,2040.0,45273.58,3.94,393.85,0.0,12.95,-1.08,569.23
2002-04-02,2320.0,45273.58,5.92,172.4,0.0,4.19,-0.35,602.16
2002-04-03,2260.0,45619.2,8.3,234.49,0.0,6.24,-0.05,607.81
2002-04-04,2700.0,45619.2,8.09,334.99,0.0,5.72,-3.91,462.77
2002-04-05,1980.0,45964.78,0.0,425.25,0.0,2.89,-5.79,401.68
2002-04-06,1490.0,45964.78,0.0,515.84,0.0,4.04,-7.76,347.83
2002-04-07,972.0,46310.4,0.0,538.26,0.0,1.76,-10.71,272.38
2002-04-08,970.0,46319.61,0.0,482.71,0.0,3.11,-7.35,356.24
2002-04-09,1150.0,46655.98,2.31,369.3,0.0,6.55,-1.44,555.04
2002-04-10,1600.0,46968.5,3.82,281.88,0.0,10.04,2.61,739.77
2002-04-11,1810.0,47001.61,0.0,521.7,0.0,6.59,-5.05,422.07
2002-04-12,1720.0,47347.21,0.0,581.09,0.0,10.48,-4.17,456.76
2002-04-13,2430.0,47347.21,0.0,498.92,0.0,14.95,3.8,809.64
2002-04-14,4590.0,47692.81,14.88,326.24,0.0,15.07,5.98,934.47
2002-04-15,4700.0,47692.81,14.01,289.7,0.0,10.57,2.95,755.82
2002-04-16,4090.0,48038.43,4.84,234.72,0.0,7.71,1.88,707.44
2002-04-17,4100.0,48038.43,5.58,442.96,0.0,23.01,5.52,913.3
2002-04-18,4520.0,48383.99,16.53,390.87,0.0,18.83,6.52,969.19
2002-04-19,3340.0,48384.63,0.0,501.11,0.0,15.98,4.47,848.62
2002-04-20,2260.0,48729.61,0.0,525.33,0.0,14.96,2.79,746.3
2002-04-21,1490.0,48738.8,0.0,589.7,0.0,10.79,-3.94,459.53
2002-04-22,1090.0,49075.17,0.0,486.01,0.0,2.37,-7.67,339.74
2002-04-23,916.0,49125.64,0.0,500.39,0.0,4.49,-5.87,399.68
2002-04-24,771.0,49420.8,0.0,495.33,0.0,6.84,-3.57,472.98
2002-04-25,655.0,49538.05,0.0,612.1,0.0,12.11,-3.89,462.59
2002-04-26,692.0,49766.37,10.73,458.58,0.0,12.88,-3.7,472.52
2002-04-27,816.0,49883.64,0.0,416.88,0.0,5.59,-2.68,504.73
2002-04-28,731.0,50112.02,0.0,505.66,0.0,6.33,-4.35,446.4
2002-04-29,780.0,50229.28,15.0,224.1,0.0,3.07,-2.35,518.33
2002-04-30,882.0,50457.61,0.18,245.47,0.0,2.22,-1.98,531.32
2002-05-01,1160.0,50508.05,0.02,516.38,0.0,8.42,-1.97,534.5
2002-05-02,1400.0,50803.2,4.39,427.4,0.0,8.91,-2.39,515.13
2002-05-03,2020.0,50812.41,8.69,277.0,0.0,5.88,-0.98,571.63
2002-05-04,1900.0,51148.82,2.17,314.36,0.0,6.67,0.7,645.63
2002-05-05,1220.0,51149.46,0.0,584.35,0.0,13.18,-0.9,573.19
2002-05-06,978.0,51494.41,0.0,633.28,0.0,19.21,0.01,607.63
2002-05-07,993.0,51494.41,0.0,589.11,0.0,23.35,7.14,1010.52
2002-05-08,1010.0,51834.94,3.05,498.67,0.0,21.38,3.45,783.6
2002-05-09,749.0,51840.02,0.0,535.15,0.0,13.8,1.29,672.73
2002-05-10,653.0,52028.15,4.2,365.71,0.0,14.68,3.4,779.6
2002-05-11,634.0,52185.6,0.0,597.73,0.0,19.69,2.46,732.28
2002-05-12,506.0,52236.07,0.0,541.69,0.0,12.19,-0.85,583.33
2002-05-13,465.0,52531.21,0.14,442.95,0.0,11.64,2.03,710.86
2002-05-14,1610.0,52531.21,27.55,305.38,0.0,9.09,0.53,634.75
2002-05-15,3060.0,52843.69,11.07,174.47,0.0,5.14,0.6,640.31
2002-05-16,2260.0,52876.79,0.0,360.46,0.0,8.58,1.03,660.88
2002-05-17,1880.0,52927.26,4.68,382.68,0.0,16.43,5.37,899.93
2002-05-18,1240.0,53222.38,0.0,483.22,0.0,12.97,2.27,723.7
2002-05-19,935.0,53222.38,3.53,171.47,0.0,5.08,1.28,663.16
2002-05-20,893.0,53410.52,0.0,456.99,0.0,8.92,-1.13,563.9
2002-05-21,758.0,53568.0,0.0,435.62,0.0,9.67,0.37,632.0
2002-05-22,535.0,53568.0,0.0,526.52,0.0,13.26,0.69,639.81
2002-05-23,487.0,53756.18,0.0,587.02,0.0,18.57,1.65,692.17
2002-05-24,465.0,53913.64,0.0,591.2,0.0,24.09,5.87,913.04
2002-05-25,510.0,53913.64,0.91,626.24,0.0,23.55,0.4,624.56
2002-05-26,401.0,54101.75,0.0,551.95,0.0,16.78,2.48,739.09
2002-05-27,389.0,54259.19,1.88,541.11,0.0,16.87,2.55,737.11
2002-05-28,364.0,54259.19,0.0,586.16,0.0,24.69,5.52,905.02
2002-05-29,340.0,54309.67,0.0,542.4,0.0,23.69,7.81,1066.34
2002-05-30,323.0,54571.76,0.0,477.07,0.0,23.5,10.3,1256.18
2002-05-31,372.0,54604.85,10.23,215.96,0.0,19.65,12.7,1472.82
2002-06-01,773.0,54604.85,11.22,353.92,0.0,23.8,10.76,1300.93
2002-06-02,586.0,54655.29,2.86,409.22,0.0,22.87,8.28,1102.65
2002-06-03,454.0,54855.09,0.0,406.99,0.0,12.75,2.62,740.31
2002-06-04,366.0,54950.4,0.0,475.15,0.0,12.37,-0.49,586.57
2002-06-05,343.0,54950.4,5.12,406.52,0.0,19.1,2.47,740.9
2002-06-06,528.0,54951.04,12.97,280.73,0.0,18.09,8.79,1145.5
2002-06-07,540.0,55067.66,0.53,398.04,0.0,17.58,7.52,1041.76
2002-06-08,389.0,55200.73,0.0,537.82,0.0,17.92,1.88,697.21
2002-06-09,326.0,55290.93,0.0,505.46,0.0,19.69,5.13,890.59
2002-06-10,288.0,55296.02,0.02,480.65,0.0,23.45,9.56,1204.66
2002-06-11,263.0,55296.02,6.32,308.55,0.0,20.87,10.09,1247.49
2002-06-12,1130.0,55296.02,23.37,113.56,0.0,11.13,7.84,1067.18
2002-06-13,1860.0,55305.22,12.45,78.25,0.0,9.6,8.09,1086.82
2002-06-14,1070.0,55346.46,0.0,533.66,0.0,21.72,4.76,859.92
2002-06-15,643.0,55413.27,0.0,474.52,0.0,20.2,6.49,980.66
2002-06-16,850.0,55484.16,10.84,176.98,0.0,11.94,6.5,967.36
2002-06-17,886.0,55546.3,1.6,203.54,0.0,11.29,6.39,964.59
2002-06-18,711.0,55546.3,5.2,246.24,0.0,16.83,8.9,1151.7
2002-06-19,542.0,55608.45,1.75,361.26,0.0,18.56,8.52,1121.51
2002-06-20,389.0,55608.45,0.0,508.48,0.0,22.27,6.45,970.52
2002-06-21,387.0,55608.45,0.0,525.29,0.0,26.18,8.26,1104.33
2002-06-22,305.0,55608.45,0.0,477.79,0.0,28.71,13.33,1533.11
2002-06-23,268.0,55608.45,0.0,435.09,0.0,22.75,10.56,1284.6
2002-06-24,266.0,55608.45,6.56,260.58,0.0,20.28,11.58,1367.3
2002-06-25,243.0,55546.3,0.0,504.26,0.0,23.21,7.77,1062.27
2002-06-26,231.0,55484.16,7.81,344.89,0.0,23.05,9.92,1236.23
2002-06-27,290.0,55413.27,8.19,339.67,0.0,27.6,14.22,1630.66
2002-06-28,277.0,55346.46,4.89,321.23,0.0,28.0,15.64,1781.28
2002-06-29,240.0,55305.22,0.0,502.13,0.0,26.03,10.22,1258.85
2002-06-30,207.0,55296.67,0.0,513.37,0.0,26.53,9.32,1188.2
2002-07-01,551.0,55296.02,33.05,345.95,0.0,25.67,11.73,1394.08
2002-07-02,903.0,55296.02,8.55,287.76,0.0,26.29,15.62,1789.04
2002-07-03,746.0,55296.02,8.38,283.26,0.0,30.42,19.06,2212.91
2002-07-04,541.0,55262.94,0.0,436.35,0.0,33.49,19.06,2212.7
2002-07-05,279.0,55138.57,0.0,481.34,0.0,30.74,14.4,1643.6
2002-07-06,236.0,54959.6,1.83,367.97,0.0,21.7,11.8,1384.58
2002-07-07,230.0,54950.4,0.03,254.78,0.0,18.58,12.29,1423.37
2002-07-08,210.0,54950.4,0.0,410.01,0.0,22.85,11.48,1358.7
2002-07-09,197.0,54945.33,2.87,413.12,0.0,27.99,12.17,1432.64
2002-07-10,184.0,54792.97,0.01,450.38,0.0,25.55,12.24,1419.2
2002-07-11,170.0,54614.05,0.0,410.68,0.0,17.93,6.81,985.12
2002-07-12,160.0,54604.85,0.0,383.88,0.0,19.16,8.73,1138.04
2002-07-13,152.0,54604.85,0.0,473.05,0.0,24.19,9.22,1177.66
2002-07-14,148.0,54447.39,0.0,452.62,0.0,24.74,10.86,1309.19
2002-07-15,151.0,54259.84,0.0,444.97,0.0,26.73,12.69,1474.64
2002-07-16,175.0,54259.19,9.12,301.22,0.0,23.82,11.98,1403.38
2002-07-17,162.0,54226.06,0.0,392.88,0.0,20.75,9.48,1198.13
2002-07-18,152.0,53922.84,0.04,349.1,0.0,22.69,12.57,1455.05
2002-07-19,143.0,53913.64,0.0,477.19,0.0,24.38,8.24,1102.47
2002-07-20,98.0,53908.55,0.65,335.75,0.0,18.91,9.48,1204.41
2002-07-21,85.0,53618.48,0.0,428.06,0.0,23.63,10.55,1284.26
2002-07-22,80.0,53568.0,0.0,445.97,0.0,26.16,11.82,1400.74
2002-07-23,77.0,53562.93,0.0,436.53,0.0,30.04,15.16,1727.88
2002-07-24,77.0,53231.59,8.94,390.59,0.0,27.57,6.26,961.72
2002-07-25,77.0,53222.38,0.0,482.89,0.0,21.65,5.33,896.61
2002-07-26,69.0,53127.1,0.0,482.41,0.0,23.72,6.75,992.25
2002-07-27,64.0,52876.79,0.68,430.56,0.0,21.64,7.75,1072.73
2002-07-28,64.0,52876.79,0.0,210.75,0.0,16.86,11.2,1347.17
2002-07-29,70.0,52581.65,0.01,341.08,0.0,24.46,14.28,1639.5
2002-07-30,73.0,52531.21,3.27,329.66,0.0,27.32,15.23,1727.14
2002-07-31,75.0,52498.07,10.23,265.74,0.0,27.11,16.21,1837.47
2002-08-01,73.0,52185.6,0.0,428.02,0.0,28.29,13.99,1603.17
2002-08-02,64.0,52185.6,0.0,427.91,0.0,28.59,13.98,1604.96
2002-08-03,60.0,51840.66,0.0,300.87,0.0,23.94,15.22,1729.82
2002-08-04,58.0,51840.02,0.0,456.18,0.0,29.02,12.81,1481.5
2002-08-05,57.0,51611.68,0.0,394.44,0.0,27.16,14.48,1663.04
2002-08-06,55.0,51494.41,4.09,338.55,0.0,27.52,11.72,1385.87
2002-08-07,53.0,51399.12,0.0,251.09,0.0,18.65,11.67,1373.82
2002-08-08,52.0,51148.82,0.0,416.79,0.0,22.6,9.38,1193.11
2002-08-09,50.0,51115.67,0.0,456.54,0.0,22.99,7.31,1028.09
2002-08-10,49.0,50803.2,0.0,465.18,0.0,25.6,8.61,1137.78
2002-08-11,47.0,50798.11,0.0,418.34,0.0,25.98,11.56,1365.16
2002-08-12,46.0,50457.61,0.0,461.77,0.0,30.6,12.25,1432.57
2002-08-13,44.0,50457.61,0.0,449.15,0.0,31.03,13.31,1527.45
2002-08-14,42.0,50112.02,0.0,434.58,0.0,31.85,14.74,1672.42
2002-08-15,41.0,50112.02,0.0,418.31,0.0,33.18,16.51,1872.07
2002-08-16,40.0,49766.37,0.0,387.68,0.0,33.06,18.06,2076.9
2002-08-17,38.0,49766.37,0.0,348.43,0.0,31.58,18.77,2162.41
2002-08-18,37.0,49420.8,0.0,417.42,0.0,28.89,12.93,1472.8
2002-08-19,36.0,49420.8,0.0,422.66,0.0,31.04,14.01,1587.46
2002-08-20,40.0,49075.17,2.84,320.37,0.0,27.73,13.65,1567.87
2002-08-21,39.0,49075.17,0.01,433.2,0.0,24.48,7.81,1066.65
2002-08-22,38.0,48729.61,0.0,439.1,0.0,25.92,8.21,1103.38
2002-08-23,38.0,48729.61,2.59,344.28,0.0,22.57,8.69,1143.66
2002-08-24,38.0,48383.99,0.0,421.7,0.0,22.69,6.85,994.66
2002-08-25,39.0,48378.89,0.58,362.09,0.0,20.82,7.74,1065.26
2002-08-26,37.0,48038.43,0.0,395.26,0.0,23.97,9.4,1191.78
2002-08-27,36.0,47881.02,0.0,416.45,0.0,26.99,10.09,1248.05
2002-08-28,33.0,47692.81,0.0,406.69,0.0,21.87,6.25,958.77
2002-08-29,33.0,47397.64,0.0,411.56,0.0,22.63,6.29,961.23
2002-08-30,33.0,47347.21,1.55,333.71,0.0,19.94,7.79,1071.87
2002-08-31,33.0,47001.61,0.0,426.88,0.0,25.28,6.99,1001.05
2002-09-01,32.0,47001.61,0.0,439.48,0.0,21.08,2.21,710.53
2002-09-02,31.0,46655.98,0.0,399.74,0.0,22.55,5.81,937.1
2002-09-03,33.0,46655.98,0.41,309.48,0.0,21.75,9.67,1215.09
2002-09-04,36.0,46310.4,3.35,131.7,0.0,19.56,13.52,1559.03
2002-09-05,37.0,46310.4,0.0,325.93,0.0,24.94,12.27,1421.95
2002-09-06,35.0,45964.78,0.0,314.34,0.0,19.53,7.6,1047.71
2002-09-07,33.0,45931.68,0.0,382.64,0.0,23.74,7.57,1046.18
2002-09-08,31.0,45619.2,0.0,386.46,0.0,27.19,9.88,1216.34
2002-09-09,30.0,45273.58,0.0,373.98,0.0,30.96,13.63,1567.92
2002-09-10,29.0,45273.58,0.0,382.4,0.0,34.07,14.99,1676.67
2002-09-11,29.0,44928.0,0.0,393.58,0.0,31.98,12.5,1369.46
2002-09-12,32.0,44928.0,12.78,276.07,0.0,22.12,6.18,945.0
2002-09-13,34.0,44582.39,0.33,267.58,0.0,14.87,4.85,867.65
2002-09-14,41.0,44582.39,1.81,353.68,0.0,20.47,3.86,808.58
2002-09-15,48.0,44236.77,9.51,267.79,0.0,20.91,5.39,910.15
2002-09-16,105.0,44236.77,27.71,172.05,0.0,19.94,11.07,1325.53
2002-09-17,139.0,43891.22,4.35,183.13,0.0,15.51,6.3,955.25
2002-09-18,91.0,43545.62,0.0,358.81,0.0,21.16,5.53,905.96
2002-09-19,65.0,43545.62,0.0,354.3,0.0,20.88,5.3,895.93
2002-09-20,54.0,43199.99,0.0,386.58,0.0,25.42,5.84,936.73
2002-09-21,49.0,43199.99,0.0,270.7,0.0,23.8,12.49,1454.88
2002-09-22,46.0,42854.38,4.83,214.84,0.0,27.69,15.64,1771.27
2002-09-23,46.0,42854.38,5.0,160.27,0.0,24.19,15.66,1773.26
2002-09-24,44.0,42508.8,0.0,345.57,0.0,19.01,3.64,803.52
2002-09-25,42.0,42168.24,0.0,359.57,0.0,19.75,2.84,754.84
2002-09-26,41.0,42163.18,0.0,360.62,0.0,21.27,3.51,796.52
2002-09-27,42.0,41817.61,0.0,312.22,0.0,19.39,5.3,901.85
2002-09-28,136.0,41817.61,35.47,138.9,0.0,14.83,7.61,1050.26
2002-09-29,191.0,41472.0,0.0,352.57,0.0,16.16,-0.57,587.37
2002-09-30,104.0,41472.0,0.0,303.49,0.0,13.11,0.16,624.97
2002-10-01,76.0,41126.41,0.0,309.29,0.0,17.48,3.75,809.72
2002-10-02,64.0,41126.41,0.0,290.49,0.0,25.41,11.62,1378.93
2002-10-03,56.0,40780.8,1.15,306.2,0.0,24.04,9.29,1182.81
2002-10-04,51.0,40468.26,0.0,300.54,0.0,11.88,-1.64,540.89
2002-10-05,53.0,40435.2,4.13,203.11,0.0,16.37,4.2,833.33
2002-10-06,56.0,40089.61,0.0,344.44,0.0,21.34,2.14,713.09
2002-10-07,62.0,40089.61,0.0,279.82,0.0,14.03,0.91,661.1
2002-10-08,56.0,39744.03,1.02,273.95,0.0,12.62,0.15,612.56
2002-10-09,51.0,39744.03,0.0,287.31,0.0,8.55,-4.65,435.83
2002-10-10,49.0,39398.43,1.05,235.54,0.0,9.05,-0.96,573.05
2002-10-11,48.0,39398.43,0.0,154.66,0.0,10.16,3.92,814.55
2002-10-12,49.0,39052.75,0.0,168.57,0.0,12.13,5.28,901.56
